"","coder","date","newsnm","rptmm","rptdd","rptyy","evmm","evdd","evyy","days","eventid","stories","title","followup","who","what","where","against","purpose","whysm","page","section","paragrph","staten","state1","state2","state3","state4","cityn","city1","city2","neighn","neighbr","particd","particex","partices","groups","igrp1c1","igrp1c2","igrp2c1","igrp2c2","igrp3c1","igrp3c2","targd","targnum","targ1","targ2","ertarg1","ertarg2","smonamed","smonum","smoname1","smoname2","smoname3","smoname4","claim1","val1","claim2","val2","claim3","val3","claim4","val4","form1","form2","form3","form4","act1","act2","act3","act4","viold","violtype","counterd","police1","police2","police3","police4","arrestd","arrestex","arrestes","propdam","dollars","injury","deaths","d_eventid","flag_followup","injprot","injprot_est","injby","injby_est","injpol","injpol_est","injoth","injoth_est","dthprot","dthprot_est","dthby","dthby_est","dthpol","dthpol_est","dthoth","dthoth_est","agenda_code"
"522","LEAH MILLER",2000-12-29,"NYT",9,10,1963,9,9,1963,1,6309062,1,"WHITES PROTEST AT TWO CITY SCHOOLS",0,"NEGROES AND WHITES","PICKETED A SCHOOL","BROOKLYN","JHS NO.  275 SCHOOL","PROTEST AGAINST JUDGES STAY ON ZONING CHANGES TO HELP RACIAL BALANCE AT SCHOOL","COLLECTIVE, CLAIMS MADE, PUBLIC",31,"1",18,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN",0,NA,3,2,401,NA,430,NA,NA,NA,1,2,3,1,NA,NA,1,1,"congress of racial EQUALITY","","","",1501,1,1342,3,NA,NA,NA,NA,4,NA,NA,NA,20,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"523","LEAH MILLER",2001-01-01,"NYT",9,16,1963,9,15,1963,1,6309092,1,"ANTI-CASTRO CROWDS DISRUPT TIMES SQUARE POLICE ESCORT 1400 AT RALLY TO SAFETY",0,"THOUSANDS OF ANTI-CASTRO DEMONSTRATORS","PICKETED/EJECTED FROM MEETING/HOLDING ANTI-CASTRO SIGNS/MARCHED ACROSS TOWN HALL","TIMES SQUARE IN NEW YORK","THE GOVERNMENT","PROTESTING TOWN HALL RALLY HELD BY STUDENTS WHO TRAVELED TO CUBA","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"1",36,1,"NY","","","",1,"NEW YORK","",1,"TIMES SQUARE",0,NA,5,3,404,NA,404,800,1800,NA,1,1,1,NA,NA,NA,1,2,"CASTRO REVOLUTIONARY RECOVERY MOVEMENT","ANTI-CASTRO CUBAN STUDENT DIRECTORATE","","",2020,1,1338,2,1400,3,NA,NA,4,5,NA,NA,20,22,52,42,1,2,0,1,1,1,0,0,5,NA,0,NA,1,0,"",NA,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914
"524","LEAH MILLER",2001-01-01,"NYT",9,21,1963,9,20,1963,1,6309100,1,"NEGRO PASSIVITY IS HELD OUTDATED",0,"CIVIL RIGHTS ACTIVISTS","PICKETED NEAR UN HEADQUARTERS","UN HEADQUARTERS IN NEW YORK CITY","NO TARGET","TO PROMOTE CIVIL RIGHTS","COLLECTIVE, CLAIMS MADE, PUBLIC",8,"1",15,1,"NY","","","",1,"NEW YORK","",1,"UN HEADQUARTERS",0,NA,3,1,1800,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,"","","","",1500,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,20,NA,NA,NA,0,NA,0,1,1,0,0,1,NA,2,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"525","LEAH MILLER",2001-01-02,"NYT",9,21,1963,9,20,1963,1,6309115,1,"SOUTH AFRICAN STIRS WALKOUT FROM UN",0,"MORE THAN HALF THE MEMBERS OF THE UN","WALKED OUT OF THE GENERAL ASSEMBLY","THE UNITED NATIONS IN NEW YORK","THE GOVERNMENT OF SOUTH AFRICA","PROTEST AGAINST THE RACIAL SEPARATION POLICY PRACTICED BY GOVERNMENT OF SOUTH AFRICA","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"1",18,1,"NY","","","",1,"NEW YORK","",1,"THE UNITED NATIONS",0,NA,2,1,1800,NA,NA,NA,NA,NA,1,1,4,NA,NA,NA,0,NA,"","","","",1006,1,1338,2,1400,3,NA,NA,14,NA,NA,NA,65,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912
"526","LEAH MILLER",2001-01-02,"NYT",9,21,1963,9,20,1963,1,6309116,1,"ANTI-BIAS PICKETS DISRUPT THE EAST SIDE",0,"29 CLERGYMEN","DEMONSTRATED WITH WHITE ARM BANDS SAYING ""BIRMINGHAM CHILDREN""/SILENT MARCH AND PRAYER","THE UNITED NATIONS","THE GOVERNMENT","AGAINST KILLING OF FOUR AFRICAN AMERICAN CHILDREN IN BIRMINGHAM CHURCH BOMBING","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"1",2,1,"NY","","","",1,"NEW YORK","",1,"UNITED NATIONS",1,29,NA,1,1100,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,"PROTESTANT COUNCIL OF THE CITY OF NEW YORK","","","",2504,2,NA,NA,NA,NA,NA,NA,1,2,10,NA,26,22,33,21,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"527","LEAH MILLER",2001-01-02,"NYT",9,21,1963,9,20,1963,1,6309117,1,"ANTI-BIAS PICKETS DISRUPT THE EAST SIDE",0,"HUNDREDS OF CIVIL RIGHTS DEMONSTRATORS","MARCHED ON UN--SHOUTING, CHANTING--DISPUTES BROKE OUT","UNITED NATION IN NEW YORK","THE GOVERNMENT","PROTEST AGAINST BOMBING IN BIRMINGHAM/JIM CROW LAWS FOR ARMED SELF DEFENSE","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"1",33,1,"NY","","","",1,"NEW YORK","",1,"UNITED NATIONS",1,600,NA,1,1800,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,4,"congress of racial EQUALITY","YOUNG SOCIALIST ALLIANCE","PROGRESSIVE LABOR MOVEMENT","YOUTHS AGAINST WAR AND FASCISM",2500,2,1505,1,NA,NA,NA,NA,4,2,5,NA,20,22,28,55,1,2,1,1,1,1,0,0,3,NA,0,NA,1,0,"",NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"528","LEAH MILLER",2001-01-02,"NYT",9,21,1963,9,20,1963,1,6309118,1,"ANTI-BIAS PICKETS DISRUPT EAST SIDE",0,"30 AFRICAN NATIONALISTS","DEMONSTRATED","UNITED NATIONS IN NEW YORK","THE GOVERNMENT","OPPOSE INTEGRATION","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"1",3,1,"NY","","","",1,"NEW YORK","",1,"UNITED NATIONS",1,30,NA,1,401,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,"AFRICAN NATIONALIST MOVEMENT","","","",1509,1,1501,2,NA,NA,NA,NA,1,4,NA,NA,20,NA,NA,NA,0,NA,0,1,1,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"529","LEAH MILLER",2001-01-02,"NYT",9,22,1963,9,21,1963,1,6309120,1,"80 PICKETS PROTEST POLICY OF US IN SOUTH VIETNAM",0,"80 PERSONS","DEMONSTRATED/PICKETED/CARRIED ENLARGED REPRODUCTION OF A PHOTO OF BUDDHIST MONK SETTING HIMSELF ON FIRE IN PROTEST","IN FRONT OF THE US MISSION TO THE UN","THE GOVERNMENT","TO PROTEST AMERICAN POLICY IN SOUTH VIETNAM/RELIGIOUS PERSECUTION","COLLECTIVE, CLAIMS MADE, PUBLIC",38,"1",3,1,"NY","","","",1,"NEW YORK","",1,"US MISSION TO UN",1,80,NA,2,1800,NA,1100,NA,NA,NA,1,1,1,NA,NA,NA,1,2,"WAR RESISTERS LEAGUE","AMERICAN BUDDHISTS","","",1338,2,1351,3,NA,NA,NA,NA,1,4,10,NA,20,19,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000
"530","LEAH MILLER",2001-01-02,"NYT",9,23,1963,9,15,1963,1,6309122,1,"URRUTIA CHEERED AT A RALLY HERE",0,"THRONG OF ANTI-CASTRO SYMPATHIZERS","RIOTED OUTSIDE A PRO-CASTRO MEETING","TOWN HALL IN NEW YORK CITY","CASTRO","ANTI-POLITICAL FIGURE","COLLECTIVE, CLAIMS MADE, PUBLIC",8,"1",1,1,"NY","","","",1,"NEW YORK","",1,"TOWN HALL",0,NA,4,1,1800,NA,NA,NA,NA,NA,1,1,4,NA,NA,NA,0,NA,"","","","",2020,1,NA,NA,NA,NA,NA,NA,12,5,NA,NA,45,55,NA,NA,1,3,0,1,1,1,1,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914
"531","LEAH MILLER",2001-01-02,"NYT",9,23,1963,9,22,1963,1,6309123,1,"URRUTIA CHEERED AT A RALLY HERE",0,"MORE THAN 700 ANTI-CASTRO CUBANS AND SYMPATHIZERS","HELD A RALLY AND LISTENED TO DR. MANUEL URRUTIA SPEAK","NEW YORK CITY","CASTRO","ANTI-CASTRO","COLLECTIVE, CLAIMS MADE, PUBLIC",8,"1",9,1,"NY","","","",1,"NEW YORK","",NA,"",1,700,NA,2,404,NA,1800,NA,NA,NA,1,1,4,NA,NA,NA,0,NA,"","","","",2020,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914
"532","LEAH MILLER",2001-01-02,"NYT",9,23,1963,9,22,1963,1,6309128,1,"RALLIES IN NATION PROTEST KILLING OF 6 IN ALABAMA",0,"4500 PERSONS FROM 18 CHURCHES","MARCHED 3/4 OF A MILE","BROOKLYN","NO TARGET","PROTEST KILLING OF 6 IN ALABAMA","COLLECTIVE, CLAIMS MADE, PUBLIC",23,"1",1,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN",1,4500,NA,1,1800,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,"","","","",2504,2,NA,NA,NA,NA,NA,NA,2,6,NA,NA,22,35,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"533","LEAH MILLER",2001-01-02,"NYT",9,23,1963,9,22,1963,1,6309129,1,"RALLIES IN NATION PROTEST KILLING OF 6 IN ALABAMA",0,"2500 PERSONS","MARCHED 1 AND A HALF MILES IN CONNECTION WITH SERVICE IN ST. ALBANS MEMORIAL PARK","NEW YORK CITY","NO TARGET","PROTEST KILLING OF 6 IN ALABAMA","COLLECTIVE, CLAIMS MADE, PUBLIC",23,"1",1,1,"NY","","","",1,"NEW YORK","",NA,"",1,2500,NA,1,1800,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,"","","","",2504,2,NA,NA,NA,NA,NA,NA,2,6,NA,NA,22,35,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"534","LEAH MILLER",2001-01-02,"NYT",9,23,1963,9,22,1963,1,6309130,1,"RALLIES IN NATION PROTEST KILLING OF 6 IN ALABAMA",0,"1000 ADULTS AND 8 CHILDREN","CARRIED 4 SIMULATED COFFINS IN MEMORIAL SERVICE","BRONX COUNTY COURTHOUSE","NO TARGET","PROTEST KILLING OF 6 IN ALABAMA","COLLECTIVE, CLAIMS MADE, PUBLIC",23,"1",1,1,"NY","","","",1,"NEW YORK","",1,"BRONX COUNTY COURTHOUSE",1,1008,NA,2,700,NA,1800,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,"","","","",2504,2,NA,NA,NA,NA,NA,NA,6,10,NA,NA,35,33,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"535","LEAH MILLER",2001-01-02,"NYT",9,23,1963,9,22,1963,1,6309131,1,"RALLIES IN NATION PROTEST KILLING OF 6 IN ALABAMA",0,"CHILDREN","CARRIED PLACARDS WITH QUOTES FROM PSALMSIN A MEMORIAL SERVICE","ST. PAULS AFRICAN METHODIST EPISCOPAL CHURCH IN ROCKVILLE CENTRE","NO TARGET","PROTEST KILLING OF 6 IN ALABAMA","COLLECTIVE, CLAIMS MADE, PUBLIC",23,"1",1,1,"NY","","","",1,"NEW YORK","",1,"ROCKVILLE CENTRE",0,NA,3,2,1800,NA,700,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,"ST. PAULS AFRICAN METHODIST EPISCOPAL CHURCH","","","",2504,2,NA,NA,NA,NA,NA,NA,6,10,NA,NA,20,33,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"536","LEAH MILLER",2001-01-02,"NYT",9,23,1963,9,22,1963,1,6309137,1,"RALLIES IN NATION PROTEST KILLING OF 6 IN ALABAMA",0,"10000 PERSONS INCLUDING NEGRO LEADERS AND WHITES","DEMONSTRATED, MADE SPEECHES, CHEERED DENUNCIATIONS, LASTED TWO HOURS","FOLEY SQUARE","PRESIDENT KENNEDY AND GOVERNMENT","SAYING PRESIDENT KENNEDY WAS INACTIVE AND WANTED FEDERAL TROOPS IN BIRMINGHAM","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"1",1,1,"NY","","","",1,"NEW YORK","",1,"FOLEY SQUARE",1,10000,NA,2,401,NA,430,NA,NA,NA,1,1,1,NA,NA,NA,1,3,"congress of racial EQUALITY","ARTISTS AND WRITERS FOR JUSTICE","LOCAL 1199 OF DRUG AND HOSPITAL WORKERS","",1336,2,2504,2,NA,NA,NA,NA,1,NA,NA,NA,27,59,NA,NA,0,NA,0,1,1,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099
"537","LEAH MILLER",2001-01-03,"NYT",9,28,1963,9,28,1963,30,6309145,2,"HARLEM TENANTS OPEN RENT STRIKE",0,"TENANTS IN HARLEM SLUM BUILDING--SUPPORTED BY COLLEGE STUDENTS","ORGANIZED A RENT STRIKE","HARLEM SLUM BUILDING IN NEW YORK","THE APARTMENT LANDLORD","PROTEST HOUSING CONDITIONS IMPOSED ON NEGROES AND PUERTO RICANS LIVING THERE","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"1",22,1,"NY","","","",1,"NEW YORK","",1,"HARLEM",0,NA,2,2,800,NA,1500,NA,NA,NA,1,1,2,NA,NA,NA,1,2,"HARLEM EDUCATION PROJECT","THE NORTHERN STUDENT MOVEMENT","","",1505,1,1318,1,1331,3,NA,3,13,NA,NA,NA,54,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"538","MONICA LOPEX",NA,"NYT",10,1,1963,9,30,1963,1,6310001,1,"GROUP HERE PICKETS US STEEL BUILDING",0,"ADVANCE YOUTH ORGANIZATION","HELD A MARCH THAT EVOLVED INTO A PICKET","OUTSIDE THE US STEEL CORPORATION BUILDING","THE COMPANY","DENOUNCING THE COMPANYS LACK OF INITIATIVE TO END RACISM IN ALABAMA","COLLECTIVE, CLAIMS MADE, PUBLIC",23,"1",5,1,"NY","","","",1,"NEW YORK","",NA,".",1,75,NA,1,1800,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,3,"ADVANCE YOUTH ORGANIZATION","CORE","STUDENT NONVIOLENT COORDINATING COMMITTEE",".",1500,1,NA,NA,NA,NA,NA,NA,2,4,NA,NA,22,20,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"539","MONICA LOPEX",NA,"NYT",10,1,1963,9,30,1963,1,6310007,1,"3 QUEENS MOTHERS ARRESTED AT SCHOOL",0,"THREE MOTHERS","HELD A DEMONSTRATION","AT A SCHOOL","THE SCHOOL","TO PROTEST THE TRANSFER OF THE CHILDREN TO ANOTHER SCHOOL","COLLECTIVE, CLAIMS MADE, PUBLIC",18,"1",5,1,"NY","","","",1,"NEW YORK","",1,"QUEENS",1,3,NA,1,500,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,0,NA,".",".",".",".",1342,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,45,NA,NA,NA,0,NA,0,1,1,0,0,0,3,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600
"540","MONICA LOPEX",NA,"NYT",10,5,1963,10,NA,1963,1,6310012,1,"EMPEROR PICKETED AT UN",0,"16 SOMALI STUDENTS","HELD A PICKET","OUTSIDE THE UN","THE EMPEROR OF ETHIOPIA","PROTESTING THE EMPEROR AS AN AFRICAN COLONIZER","COLLECTIVE, CLAIMS MADE, PUBLIC",6,"1",1,1,"NY","","","",1,"NEW YORK","",0,".",1,16,NA,1,800,NA,NA,NA,NA,NA,1,1,4,NA,NA,NA,0,NA,".",".",".",".",1006,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,20,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912
"541","MONICA LOPEX",NA,"NYT",10,6,1963,10,5,1963,1,6310016,1,"APOLOGY MADE IN PARK DISPUTE",0,"RIVERSIDE PARKS AND PLAYGROUNDS COMMITTEE","HELD A PICKET","OUTSIDE A HOME","MR. AND MRS. ASCOLI","TO PROTEST THE REDEVELPOMENT OF RIVERSIDE PARK","COLLECTIVE, CLAIMS MADE, PUBLIC",68,"1",9,1,"NY","","","",1,"NEW YORK","",0,".",0,NA,2,1,1800,NA,NA,NA,NA,NA,1,1,6,NA,NA,NA,1,1,"RIVERSIDE PARKS AND PLAYGROUNDS COMMITTEE",".",".",".",1350,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,20,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"542","MONICA LOPEX",NA,"NYT",10,6,1963,10,5,1963,1,6310020,1,"LANDLORDS HOMES PICKETED BY CORE",0,"CORE","HELD A PICKET","OUTSIDE TWO LANDLORDS HOMES","THE LANDLORDS","PROTESTING INTOLERABLE LIVING CONDITIONS","COLLECTIVE, CLAIMS MADE, PUBLIC",78,"1",3,1,"NY","","","",1,"NEW YORK","",0,".",1,27,NA,1,1800,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,"CONGRESS ON RACIAL EQUALITY",".",".",".",1331,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,20,NA,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400
"543","MONICA LOPEX",NA,"NYT",10,6,1963,10,5,1963,1,6310021,2,"PICKETS SEIZED BEFORE SPEECH BY ROBERT KENNEDY",0,"NINE DEMONSTRATORS","HELD A PICKET","OUTSIDE THE WALDORF-ASTORIA HOTEL","ROBERT KENNEDY","PROTESTING THE ADMINISTRATIONS INACTION ON CIVIL RIGHTS","COLLECTIVE, CLAIMS MADE, PUBLIC",79,"1",14,1,"NY","","","",1,"NEW YORK","",0,".",1,9,NA,1,1800,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,".",".",".",".",1500,1,1338,3,NA,NA,NA,NA,4,NA,NA,NA,20,NA,NA,NA,0,NA,0,1,1,0,0,0,9,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"544","MONICA LOPEX",NA,"NYT",10,7,1963,10,6,1963,1,6310022,1,"5 YOUTHS STABBED",0,"A GROUP OF WHITE YOUTHS","ATTACKED","ON THE STREET","A GROUP OF BLACK YOUTHS","ANTI-BLACK HATE CRIME","COLLECTIVE, CLAIMS MADE, PUBLIC",28,"1",11,1,"NY","","","",1,"NEW YORK","",1,"BRONX",0,NA,2,1,430,700,NA,NA,NA,NA,1,1,7,NA,401,NA,0,NA,".",".",".",".",2504,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,NA,NA,NA,1,1,0,1,1,0,0,0,16,NA,0,NA,1,0,"",NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"545","MONICA LOPEX",NA,"NYT",10,8,1963,10,7,1963,68,6310026,1,"ROCKEFELLER BANS SIT-INS AT OFFICE",1,"CORE DEMONSTRATORS","HELD A SIT-IN","IN THE GOVERNORS OFFICE","THE GOVERNOR","PROTESTING JOB DISCRIMINATION AGAINST AFRICAN AMERICANS","COLLECTIVE, CLAIMS MADE, PUBLIC",37,"1",23,1,"NY","","","",1,"NEW YORK","",0,".",0,NA,2,1,1800,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,"CONGRESS OF RACIAL EQUALITY",".",".",".",1505,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,52,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"546","MONICA LOPEX",NA,"NYT",10,11,1963,10,10,1963,1,6310031,1,"RACIAL PICKETING IDELS FREIGHTER",0,"30 DEMONSTRATORS","HELD A PICKET","AT PIER SIX","SOUTH AFRICAS GOVERNMENT","PROTESTING APARTHEID","COLLECTIVE, CLAIMS MADE, PUBLIC",74,"1",10,1,"NY","","","",1,"NEW YORK","",0,".",1,30,NA,1,1800,NA,NA,NA,NA,NA,1,1,4,NA,NA,NA,1,2,"CONGRESS ON RACIAL EQUALITY","AMERICAN COMMITTEE ON AFRICA",".",".",1006,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,20,57,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912
"547","MONICA LOPEX",NA,"NYT",10,12,1963,10,11,1963,1,6310034,1,"5 OUT OF 11 IN SITDOWN CASE PREFER JAILIN GTO FINES",0,"TWO MEN AND THREE WOMEN","HELD A SIT-IN","AT A CONSTRUCTION SITE","THE CONSTRUCTION COMPANY","PROTESTING AGAINST RACIAL DISCRIMINATION","COLLECTIVE, CLAIMS MADE, PUBLIC",12,"1",3,1,"NY","","","",1,"NEW YORK","",0,".",1,5,NA,2,500,NA,600,NA,NA,NA,1,1,2,NA,NA,NA,0,NA,".",".",".",".",1500,1,1501,1,NA,NA,NA,NA,5,NA,NA,NA,52,NA,NA,NA,0,NA,0,1,1,0,0,0,5,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"548","MONICA LOPEX",NA,"NYT",10,12,1963,10,11,1963,42,6310035,1,"HARLEM RENTS CUT TO $1 AFTER STRIKE",0,"SIX FAMILIES","CONDUCTED A RENT STRIKE","IN HARLEM","THE LANDLORD","TO PROTEST POOR LIVING CONDITIONS","COLLECTIVE, CLAIMS MADE, PUBLIC",12,"1",5,1,"NY","","","",1,"NEW YORK","",1,"HARLEM",0,NA,1,1,1500,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,NA,".",".",".",".",1331,3,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,54,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400
"549","MONICA LOPEX",NA,"NYT",10,13,1963,10,12,1963,1,6310038,1,"HARLEM ORGANIZES FREEDOM SCHOOLS",0,"HARLEM PARENTS COMMITTEE","HELD A RALLY","AT THE CHURCH OF THE MASTER","NONE STATED","TEACH HISTORY AND CULTURE OF AFRICAN AMERICANS","COLLECTIVE, CLAIMS MADE, PUBLIC",77,"1",5,1,"NY","","","",1,"NEW YORK","",1,"HARLEM",0,NA,2,1,401,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,".",".",".",".",1500,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"550","MONICA LOPEX",NA,"NYT",10,15,1963,10,14,1963,1,6310041,2,"FOUR IN CORE PROTEST AT FOLEY SQUARE HELD",0,"40 DEMONSTRATORS","HELD A PICKET AND A SIT-IN","AT A FEDERAL CONSTRUCTION SITE","THE CONSTRUCTION COMPANY","PROMOTING INTEGRATION","COLLECTIVE, CLAIMS MADE, PUBLIC",31,"1",12,1,"NY","","","",1,"NEW YORK","",0,".",1,40,NA,1,1800,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,"CONGRESS ON RACIAL EQUALITY",".",".",".",1505,1,1500,1,NA,NA,NA,NA,4,5,NA,NA,20,45,52,NA,0,NA,0,1,1,0,0,0,4,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"551","MONICA LOPEX",NA,"NYT",10,18,1963,10,17,1963,1,6310044,1,"RIGHTS PICKETING AT U.S. JOB ENDS UNDER ARREST THREAT",0,"CORE","HELD A BLOCKADE","FOLEY SQUARE","A CONSTRUCTION COMPANY","PROTEST AGAINST RACIAL DISCRIMINATION IN EMPLOYMENT","COLLECTIVE, CLAIMS MADE, PUBLIC",15,"1",3,1,"NY","","","",1,"NEW YORK","",0,".",0,NA,2,1,1800,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,"CONGRESS ON RACIAL EQUALITY",".",".",".",1505,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,45,57,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
